product_id,product_name,description,image_url,collection_id,collection_name,is_veg,rating,price,ingredients
38,Kerala Chicken Roast,name,https://www.ndtv.com/cooks/images/kerala.chicken.roast%20%281%29.jpg?downsize=650:400&output-quality=70&output-format=webp,1,South Indian,0,3.5,160,{0}
39,Naadan Crab Fry,name,http://healthyliving.natureloc.com/wp-content/uploads/2015/11/Traditional-Kerala-Crab-curry-or-Nadan-Njandu-Curry.jpg,1,South Indian,0,5,90,{0}
40,Fish Curry With Lotus Stems,name,http://rd1universalchicken.com/wp-content/uploads/2018/11/main-qimg-4431db981b8fba6a54c4c7b185b1c7b9.jpg,1,South Indian,0,3.5,95,{0}
41,Goan Curry,name,https://myfoodstory.com/wp-content/uploads/2017/08/Goan-Prawn-Curry-with-Coconut-Ambot-Tik-2.jpg,2,Malvani,0,4,150,{0}
42,Machha Besara,Name,https://i0.wp.com/www.bhupinderkumar.com/wp-content/uploads/2017/05/anu1.jpg?zoom=2&resize=916%2C458,2,Malvani,0,3,75,{0}
43,Malvani Curry,name,https://www.ruchikrandhap.com/wp-content/uploads/2016/03/MalvaniMuttonCurry28329-1.jpg,2,Malvani,0,3.8,90,{0}
44,Bombil Fry,name,https://i2.wp.com/jyotiscookbook.com/wp-content/uploads/2017/01/15826072_979778622127929_5317540855558010157_n.jpg?zoom=2&resize=960%2C576,2,Malvani,0,4.7,60,{0}
45,Bangada Fry,name,https://www.kannammacooks.com/wp-content/uploads/2015/11/pomfret-fry-recipe-vavval-meen-varuval-shallow-fry.jpg,2,Malvani,0,4,70,{0}
46,Malvani Mutton Curry,name,https://www.ruchikrandhap.com/wp-content/uploads/2016/03/MalvaniMuttonCurry28329-1.jpg,2,Malvani,0,4.2,80,{0}
47,Paplet Gravy,name,http://ksmartstatic.sify.com/cmf-1.0.0/appflow/bawarchi.com/Image/oerwEMgchahff_bigger.jpg,2,Malvani,0,4.2,90,{0}
48,Mori Masala,name,https://i.ytimg.com/vi/yJ76qWZwPG8/maxresdefault.jpg,2,Malvani,0,2,90,{0}
49,Prawns Curry,name,https://i.ndtvimg.com/i/2017-10/goan-prawn-curry-recipe_620x330_51508931774.jpg,2,Malvani,0,5,100,{0}
50,Prawns Fry,name,https://i.pinimg.com/originals/42/37/78/4237787f7e2e7338c97298308fa44ce5.jpg,2,Malvani,0,3,75,{0}
51,Crab Meat balls,Name,https://feenix.co.in/wp-content/uploads/2018/01/54f68bddd7cd0_-_mla103568_0908_crabpuffs_sxl-2.jpg,2,Malvani,0,4.3,65,{0}
52,Creamy Crab Meat,Name,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2009/4/14/1/FNM060109TakeIt005_s4x3.jpg.rend.hgtvcom.826.620.suffix/1371589415768.jpeg,2,Malvani,0,3.6,110,{0}
53,Crab Mean Buruji,Name,https://5.imimg.com/data5/FM/RR/GLADMIN-40049374/crab-bhurji-500x500.jpg,2,Malvani,0,4.8,125,{0}
54,Crab Soup,Name,"https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/delish-crab-bisque-horizontal-1542322699.jpg?crop=0.980xw:0.898xh;0.0204xw,0.0740xh&resize=980:*",2,Malvani,0,4.4,80,{0}
55,Crab Biryani,Name,https://www.maggime.com/sites/default/files/recipes/en/Chicken-Biryani.jpg,2,Malvani,0,4,60,{0}
56,Crab Leg Masala,name,https://i.pinimg.com/originals/c7/9d/47/c79d47fbe843c88cb7de54ecc1acfd6d.jpg,2,Malvani,0,4.1,55,{0}
57,Tandoori Chicken,name,https://dinnerthendessert.com/wp-content/uploads/2018/03/Tandoori-Chicken-4.jpg,3,Punjabi,0,4,45,{0}
58,Chicken Stew,name,https://www.cookingclassy.com/wp-content/uploads/2017/10/chicken-stew-2.jpg,4,Starters,0,4.5,50,{0}
59,Chicken Soup,name,https://www.halfbakedharvest.com/wp-content/uploads/2018/03/Slow-Cooker-Hearty-Chicken-Soup-1-1-500x375.jpg,4,Starters,0,3,80,{0}
60,Chicken Tikka Masala,name,https://www.recipetineats.com/wp-content/uploads/2018/04/Chicken-Tikka-Masala_0.jpg,3,Punjabi,0,3.5,160,{0}
61,Mughlai Chicken,name,http://www.theflavourtrip.com/wp-content/uploads/2018/01/Chciken-Mughlai-Final-1.jpg,5,Hyde,0,5,90,{0}
62,Chicken Curry,name,https://recipes.timesofindia.com/photo/58394256.cms?imgsize=691574,3,Punjabi,0,3.5,95,{0}
63,Mughlai Chicken Biryani,name,https://5.imimg.com/data5/LG/SS/GLADMIN-34826670/mughlai-chicken-biryani-500x500.png,5,Hyde,0,4,150,{0}
64,Mirchi Ka Salan,name,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Gravy/Mirchi_Ka_Salan_Recipe_Chillies_in_Tangy_Spicy_Peanut_Sesame_Curry-2.jpg,5,Hyde,0,3,75,{0}
65,Dum Pukht,Name,https://s3-media2.fl.yelpcdn.com/bphoto/AgjBE86_2ZDItXHWKaON9w/348s.jpg,5,Hyde,0,3.8,90,{0}
66,Hyderabadi Marag,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nusrath_Jahan/Hyderabadi_marag.jpg,5,Hyde,0,4.7,60,{0}
67,Chicken Lollipop,Name,https://i.pinimg.com/474x/8c/2b/01/8c2b015d172f8eec08a45a6a00ebc920--indian-starter-recipes-indian-chicken-recipes.jpg,4,Starters,0,4,70,{0}
68,Gosht Pasinde,name,http://c2.hiqcdn.com//customcdn/500x500/blog/sites/default/files/images/11_3.jpg,5,Hyde,0,4.2,80,{0}
69,Malai Korma,name,https://i.ytimg.com/vi/GTO5YSYhYoE/hqdefault.jpg,3,Punjabi,0,4.2,90,{0}
70,Qabooli Biryani,name,"https://www.tarladalal.com/members/9306/big/big_qabooli_biryani,_hyderabadi_chana_dal_biryani-12679.jpg?size=696X905",5,Hyde,0,2,90,{0}
71,Dum Biryani,name,https://i.pinimg.com/originals/93/1f/38/931f3868daed8799aec78800902b9ea3.jpg,5,Hyde,0,5,100,{0}
72,Hyderabadi Veg Biryani,name,https://www.indianhealthyrecipes.com/wp-content/uploads/2013/03/hyderabadi-vegetable-dum-biryani-recipe.jpg,5,Hyde,1,3,75,{0}
73,Sheer Khurma,name,https://vaya.in/recipes/wp-content/uploads/2018/03/Sheer-Khurma.jpg,6,Desserts,1,4.3,65,{0}
74,Shahi Tukada,name,http://cdn3.foodviva.com/static-content/food-images/pudding-recipes/shahi-tukra-with-condensed-milk-recipe/shahi-tukra-with-condensed-milk-recipe.jpg,6,Desserts,1,3.6,110,{0}
75,Mutton Korma,Name,https://www.ndtv.com/cooks/images/mutton.korma.jpg,5,Hyde,0,4.8,125,{0}
76,Chicken Biryani,name,https://www.indianhealthyrecipes.com/wp-content/uploads/2019/02/chicken-biryani-recipe.jpg,3,Punjabi,0,4.4,80,{0}
77,Chicken 65,name,https://assets.betterbutter.in/386x386/pavithira-vijay0145756037056e09b318d05d.jpg,3,Punjabi,0,4,60,{0}
78,Puri Bhaji,name,https://media-cdn.tripadvisor.com/media/photo-s/0f/86/a8/e0/puri-bhaji.jpg,4,Starters,1,4.1,55,{0}
79,Chole Bhature,name,https://s3.scoopwhoop.com/anj/image/f39c4ea6-add8-454b-8007-5b5e95f2fed3.jpg,3,Punjabi,1,4,45,{0}
80,Rogan Josh,name,https://s3-eu-west-1.amazonaws.com/thefoodmarket1/spree/blog_entry_images/15506/w850/edited-roganjoshrecipe-2.jpg?1530094072,5,Hyde,0,4.5,50,{0}
81,Sali Boti(Red Hot Mutton),name,https://3.bp.blogspot.com/-E7EQ5YYcQh4/WT1DnmIjdCI/AAAAAAAAMdo/IcoFebYVtCMmz_nZoG_Gh-uYvJg8aypDQCEw/s1600/IMG_0183.JPG,5,Hyde,0,3,80,{0}
82,Aloo chaat,Name,https://www.vegrecipesofindia.com/wp-content/uploads/2018/07/aloo-chaat-recipe-2.jpg,4,Starters,1,3.5,160,{0}
83,Malpua,name,https://i2.wp.com/vegecravings.com/wp-content/uploads/2017/07/malpua-recipe-step-by-step-instructions-17.jpg?w=1500,6,Desserts,1,5,90,{0}
84,Kadhai Paneer,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/kadai-paneer-recipe-karahi-paneer-how-to-make-kadai-paneer-gravy-1-1068x1423.jpeg,3,Punjabi,1,3.5,95,{0}
85,Aloo Gobi Masala,name,https://hebbarskitchen.com/wp-content/uploads/2016/12/aloo-gobi-masala-recipe-how-to-make-aloo-gobi-curry-restaurant-style-16-769x1024.jpeg,3,Punjabi,1,4,150,{0}
86,Carrot Halwa,name,https://www.vegrecipesofindia.com/wp-content/uploads/2017/11/gajar-ka-halwa-recipe-04.jpg,6,Desserts,1,3,75,{0}
87,Lauki Halwa,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/lauki-ka-halwa-recipe-dudhi-halwa-recipe-loki-ka-halwa-2-1068x1423.jpeg,6,Desserts,1,3.8,90,{0}
88,Palak Paneer,name,https://recipesinhindi.net/wp-content/uploads/2018/06/palak-paneer-recipe-1.jpeg,3,Punjabi,1,4.7,60,{0}
89,Aloo Matar,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/aloo-matar-recipe-aloo-mutter-recipe-alu-matar-recipe-1-1068x1423.jpeg,3,Punjabi,1,4,70,{0}
90,Paneer Butter Masala,name,https://www.vegrecipesofindia.com/wp-content/uploads/2013/04/paneer-butter-masala-paneer-makhani.jpg,3,Punjabi,1,4.2,80,{0}
91,Paneer Tikka,name,https://i0.wp.com/vegecravings.com/wp-content/uploads/2018/04/Paneer-Tikka-Recipe-Step-By-Step-Instructions.jpg?w=1500,3,Punjabi,1,4.2,90,{0}
92,Tawa Paneer,Name,https://2.bp.blogspot.com/-AD50Po9O7iY/VuAe1uzyg-I/AAAAAAAAVws/OUNg8VBdiJc/s1600/Tawa%2BPaneer%2B%25284%2529%2B-%2B1.jpg,3,Punjabi,1,2,90,{0}
93,Dum Aloo,name,https://vaya.in/recipes/wp-content/uploads/2017/12/Kashmiri_dum_aloo.jpg,3,Punjabi,1,5,100,{0}
94,Dahi Kabab,name,http://www.yummyfoodrecipes.in/resources/picture/org/How-to-make-Dahi-Ke-Kabab.jpg,4,Starters,1,3,75,{0}
95,Spicy Achari Paneer Masala,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/foodcoworg-gmail.com/Achari_Paneer_Masala.jpg,3,Punjabi,1,4.3,65,{0}
96,Dal Fry,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgQ-vlTT0inB8JTd7dgWwDGhxfGFtdt2hB9f9sYLRpIfwrS9B-,3,Punjabi,1,3.6,110,{0}
97,Dal Tadaka,name,https://3.bp.blogspot.com/-2Cm-zbTzQTw/WqAReQMp68I/AAAAAAAAwyI/vq3ifW9IiZ8sayg4oTLq9yQ1K6uCV2kxACLcBGAs/s1600/Dal-tadka-recipe.jpg,3,Punjabi,1,4.8,125,{0}
98,Baingan Bharata,name,https://www.ticklingpalates.com/wp-content/uploads/2016/07/baingan-bharta-recipe.jpg,3,Punjabi,1,4.4,80,{0}
99,Bhendi Fry,name,https://hebbarskitchen.com/wp-content/uploads/2017/04/bhindi-fry-recipe-bhindi-ki-sabzi-bhindi-masala-dry-okra-fry-recipe-1-1068x1423.jpeg,3,Punjabi,1,4,60,{0}
100,Bhendi Masala,name,https://c.ndtvimg.com/2019-01/s3gsb3co_fffff_625x300_04_January_19.jpg,3,Punjabi,1,4.1,55,{0}
101,Aloo Tikki,Name,https://www.vegrecipesofindia.com/wp-content/uploads/2018/12/aloo-tikki-recipe-1.jpg,3,Starters,1,4,45,{0}
102,Baby Corn Masala,Name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/baby-corn-masala-recipe-baby-corn-gravy-baby-corn-curry-2-1068x1423.jpeg,3,Starters,1,4.5,50,{0}
103,Kadai Mushroom,Name,http://maayeka.com/wp-content/uploads/2016/03/019-kadai-Mushroom-sabzi-1.jpg,3,Punjabi,1,3,80,{0}
104,Malai Kofata,Name,https://www.thecuriouschickpea.com/wp-content/uploads/2018/03/malaikofta-4-735x1103.jpg,3,Punjabi,1,3.5,160,{0}
105,Masoor Dal,Name,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Recipe_For_Beginners_One_Pot_Tadkewali_Masoor_Dal_Recipe-1.jpg,3,Punjabi,1,5,90,{0}
106,Matar Mushroom,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Waagmi_Soni/matar-mushroom-curry-recipe.jpg,3,Punjabi,1,3.5,95,{0}
107,Methi Malai Paneer,name,https://i.ytimg.com/vi/JzD0AblAz1A/maxresdefault.jpg,3,Punjabi,1,4,150,{0}
108,Sev Bhaji,name,https://i0.wp.com/flavouroma.com/wp-content/uploads/2017/02/sev-bhaji-recipe-featured-image.jpg?w=1000&ssl=1,3,Punjabi,1,3,75,{0}
109,Mushroom Masala,name,https://hebbarskitchen.com/wp-content/uploads/2017/03/mushroom-curry-recipe-mushroom-masala-recipe-mushroom-gravy-2-1068x1423.jpeg,3,Punjabi,1,3.8,90,{0}
110,Paneer makhani,name,https://www.vegrecipesofindia.com/wp-content/uploads/2013/04/paneer-butter-masala-paneer-makhani.jpg,3,Punjabi,1,4.7,60,{0}
111,Rajama,name,http://maunikagowardhan.co.uk/wp-content/uploads/2018/02/Kashmiri-Rajma-Masala-2-700x467.jpg,3,Punjabi,1,4,70,{0}
112,Sabudana Khichadi,name,https://www.ruchiskitchen.com/wp-content/uploads/2017/02/sabudana-khichdi-4.jpg,7,Snacks,1,4.2,80,{0}
113,Sabudana Vada,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/sabudana-vada-recipe-how-to-make-sabudana-vada-sago-vada-sabakki-vada-2-1068x1602.jpeg,7,Snacks,1,4.2,90,{0}
114,Samosa,name,https://i1.wp.com/vegecravings.com/wp-content/uploads/2017/03/samosa-recipe-step-by-step-instructions.jpg?w=1500,7,Snacks,1,2,90,{0}
115,Shahi Paneer,Name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUNt2wnJMasDHUvODxQ59DiYDmt0i_hjZP7QkwnfcR3-YmGULG,3,Punjabi,1,5,100,{0}
116,Stuffed Capsicum,name,http://images.kglobalservices.com/www.kelloggs.com.au/en_au/recipe/recipe_6595715/recip_img-6596623_kelloggs-stuffed-capsicums.jpg,4,Punjabi,1,3,75,{0}
117,Veg Cutlet,Name,https://hebbarskitchen.com/wp-content/uploads/2018/07/veg-cutlet-recipe-vegetable-cutlet-recipe-easy-veg-cutlet-recipe-1-1068x1602.jpeg,4,Starters,1,4.3,65,{0}
118,Veg Seekh Kabab,name,https://www.indianhealthyrecipes.com/wp-content/uploads/2016/06/veg-seekh-kabab-recipe.jpg,4,Starters,1,3.6,110,{0}
119,Badam Halawa,name,https://www.boldsky.com/img/2017/10/600x450-17-1508236469.jpg,6,Desserts,1,4.8,125,{0}
120,Beetroot Halawa,name,https://priyakitchenette.com/wp-content/uploads/2016/08/beetroot-halwa.jpg,6,Desserts,1,4.4,80,{0}
121,Cham cham,name,https://3.bp.blogspot.com/-CvBqMiFHg2k/WBKjs9jGvwI/AAAAAAAAj5k/qDidtHBh708HF7Dxt4daZPdBEFg49EY3wCLcB/s640/IMG_4113.JPG,6,Desserts,1,4,60,{0}
122,Badam Dry Fruit Ladoo,name,https://images-na.ssl-images-amazon.com/images/I/91Kibg8iOuL._SX679_.jpg,6,Desserts,1,4.1,55,{0}
123,Gulab Jamun,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSAcWOMUl-bzWfANi2AkTWS6-jNKOglL2N21tmZD6UpXASdFOQ,6,Desserts,1,4,45,{0}
124,Moong Dal Halwa,name,https://assets.betterbutter.in/386x386/public/recipe_thumb/medium/1448883274POEF2CbHl7_thumb.jpg,6,Desserts,1,4.5,50,{0}
125,Walnut Halwa,Name,https://i.ndtvimg.com/i/2016-10/halwa_625x350_51477568262.jpg,6,Desserts,1,3,80,{0}
126,Pumpkin Halwa,name,https://www.harighotra.co.uk/images/recipes/hero/Pumpkin-halwa-hero.jpg,6,Desserts,1,3.5,160,{0}
127,Egg Omelette,name,https://www.seriouseats.com/recipes/images/2016/04/20160418-american-omelet-ham-and-cheese-21.JPG,7,Snacks,0,5,90,{0}
128,Egg Bhuraji,name,https://www.cookwithmanali.com/wp-content/uploads/2014/11/Indian-Spicy-Scrambled-Eggs.jpg,7,Snacks,0,3.5,95,{0}
129,Paneer Bhuraji,name,https://myfoodstory.com/wp-content/uploads/2016/09/paneer-bhurji-turmeric-cottage-cheese-scramble.1024x1024-1.jpg,3,Punjabi,1,4,150,{0}
130,Egg Curry,name,https://www.indianhealthyrecipes.com/wp-content/uploads/2012/11/egg-curry-recipe.jpg,3,Punjabi,0,3,75,{0}
131,Half fried Egg,name,https://www.seriouseats.com/recipes/images/2017/07/20170728-sunny-side-up-eggs-vicky-wasik-1500x1125.jpg,7,Snacks,0,3.8,90,{0}
133,Plain Paratha,name,https://www.vegrecipesofindia.com/wp-content/uploads/2010/06/plain-paratha-recipe-1.jpg,12,Roti,1,4,70,{0}
134,Rumali Roti,name,https://hebbarskitchen.com/wp-content/uploads/2016/09/rumali-roti-1-1068x1423.jpeg,12,Roti,1,4.2,80,{0}
135,Naan,name,https://www.jocooks.com/wp-content/uploads/2011/04/naan-bread-1.jpg,12,Roti,1,4.2,90,{0}
136,Tawa Roti,name,http://www.yaarandaaddasaddaadda.com/wp-content/uploads/2018/06/Tawa-Roti.jpg,12,Roti,1,2,90,{0}
137,Butter Naan,name,https://hebbarskitchen.com/wp-content/uploads/2017/05/naan-recipe-butter-naan-recipe-homemade-naan-bread-recipe-1-1068x1423.jpeg,12,Roti,1,5,100,{0}
138,Aloo paratha,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/aloo-paratha-recipe-aloo-ka-paratha-recipe-alu-paratha-recipe-2-1068x1602.jpeg,7,Snacks,1,3,75,{0}
140,Gobi Paratha,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/gobi-paratha-recipe-gobi-ka-paratha-gobhi-paratha-recipe-1-1068x1423.jpeg,7,Snacks,1,3.6,110,{0}
144,Paneer Paratha,name,https://hebbarskitchen.com/wp-content/uploads/2016/12/paneer-paratha-recipe-how-to-make-paneer-paratha-25-1068x1423.jpeg,7,Snacks,1,4.1,55,{0}
145,Onion Paratha,name,https://hebbarskitchen.com/wp-content/uploads/2017/08/onion-paratha-recipe-pyaz-ka-paratha-recipe-pyaaz-paratha-1-1068x1423.jpeg,7,Snacks,1,4,45,{0}
146,Methi Paratha,name,https://hebbarskitchen.com/wp-content/uploads/2017/04/methi-paratha-recipe-methi-ka-paratha-fenugreek-paratha-recipe-1-1068x1423.jpeg,7,Snacks,1,4.5,50,{0}
147,Bread Pakoda,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/bread-pakora-recipe-aloo-stuffed-bread-pakora-bread-bajji-recipe-1-1068x1423.jpeg,7,Snacks,1,3,80,{0}
148,Butter Bread Toast,name,https://www.bakepedia.com/wp-content/uploads/2013/11/toast.jpg,7,Snacks,1,3.5,160,{0}
149,Aloo Sandwitch,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/aloo-sandwich-recipe-potato-sandwich-aloo-masala-sandwich-1-1068x1423.jpeg,7,Snacks,1,5,90,{0}
150,Veg Sandwitch,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbRNtm1uPmZSsXMHkmRQ5SmeMNiYRAZ3nahzYxNzUrg3kpLiWBvg,7,Snacks,1,3.5,95,{0}
151,Cheese Grilled Sandwitch,Name,https://www.vegrecipesofindia.com/wp-content/uploads/2014/01/veg-grilled-sandwich-recipe-1.jpg,7,Snacks,1,4,150,{0}
152,Veg Salad,Name,https://realfood.tesco.com/media/images/RFO-1400x919-Roasted-veg-salad-with-cashew-dressing-mini-5d03a1f0-1c52-4662-aff4-d968f08cb5f6-0-1400x919.jpg,8,Salad,1,3,75,{0}
153,Fruit Salad,Name,https://2.bp.blogspot.com/-VDjn6bYse_c/V5__GJIUDjI/AAAAAAAAHKs/WSn1bKWv2Ewk1Z3T9Xp0AtgIhH7eD72LwCLcB/s1600/honey%2Blime%2Bfruit%2Bsalad%2B4.jpg,6,Desserts,1,3.8,90,{0}
154,Sprout Salad,Name,https://www.archanaskitchen.com/images/archanaskitchen/World_Salads/bean_sprout_corn_start_fruit_salad_recipe_shutterstock_62384413.jpg,8,Salad,1,4.7,60,{0}
155,Bundi Raita,Name,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Raitas/Boondi_Raita_Recipe_Archanas_Kitchen_Yogurt_Dip_Vegetarian-1_1600.jpg,8,Salad,1,4,70,{0}
156,Mint Raita,name,https://i.ytimg.com/vi/sUZVxMPlsNc/hqdefault.jpg,8,Salad,1,4.2,80,{0}
157,Plain Raita,name,https://ritiroti.com/wp-content/uploads/2018/04/cucumber-raita-recipe-2.jpg,8,Salad,1,4.2,90,{0}
158,Manchow Soup,name,https://www.archanaskitchen.com/images/archanaskitchen/World_Asian/Vegetable_Manchow_Soup.jpg,9,Chinese,1,2,90,{0}
159,Sweet And Sour Soup,name,https://thewoksoflife.com/wp-content/uploads/2013/10/DSC_0698.jpg,9,Chinese,1,5,100,{0}
160,Sweet Corn Soup,name,https://vaya.in/recipes/wp-content/uploads/2018/03/Sweet-Corn-Soup.jpg,9,Chinese,1,3,75,{0}
161,Tomato Soup,name,https://s3.amazonaws.com/finecooking.s3.tauntonclud.com/app/uploads/2017/04/18173927/051091055_01-main.jpg,9,Chinese,1,4.3,65,{0}
